label,prediction,filtered_body,reason
1,0,"[academi,award,actor,sidney,poitier,lili,field,repris,role,lieuten,virgil,tibb,oscar,win,best,pictur,heat,night,veteran,director,gordon,dougla,tire,uninspir,sequel,call,mister,tibb,nobodi,equival,rod,steiger,swap,dialogu,clear,bullitt,scenarist,alan,trustman,robert,webb,cape,fear,game,pen,predict,polic,procedur,potboil,dialogu,drab,none,charact,interest,even,chief,suspect,absolut,noth,remot,excit,suspens,surpris,occur,tame,whodunit,meanwhil,thing,chang,consider,sinc,virgil,last,seen,heat,night,work,homicid,detect,philadelphia,pennsylvania,polic,depart,call,mister,tibb,hero,work,san,francisco,polic,depart,moreov,wife,valeri,barbara,mcnair,chang,habit,famili,young,rebelli,son,andi,georg,spell,nake,kiss,younger,dote,daughter,ginger,wanda,spell,hickey,bogg,tibb,drive,medium,blue,mustang,wife,hold,hous,hover,two,children,sinc,doesnt,much,time,spend,liter,surpris,pedestrian,murder,mysteri,inde,best,thing,call,mister,tibb,quinci,jone,terrif,orchestr,soundtrack,memor,open,theme,memor,forgett,crime,thriller,deservedeveryth,begin,sensate,enough,struggl,prostitut,joy,sturg,linda,town,adventur,bludgeon,death,bedroom,downtown,apart,unseen,assail,apart,handyman,meali,williamson,juano,hernandez,intrud,dust,enter,joy,apart,find,strewn,carpet,dead,bloodi,forehead,pick,statu,briefli,put,back,floor,report,joy,death,superintend,apart,rice,weedon,anthoni,zerb,licens,kill,weedon,give,meali,fist,dollar,send,pack,afterward,weedon,anonym,notifi,sfpd,popular,minist,logan,sharp,martin,landau,nevada,smith,beaten,joy,death,seem,leav,joy,apart,captain,marden,jeff,corey,true,grit,assign,tibb,handl,case,seem,tibb,sharp,known,year,natur,tibb,wife,valeri,believ,wellknown,polit,activ,evangelist,could,commit,crime,give,movi,context,note,tibb,polic,studi,crime,scene,mention,word,semen,doubt,controversi,term,mention,earli,movietibb,question,weedon,suspect,either,drug,pusher,pimp,weedon,explain,record,joy,sturg,sublet,apart,anoth,realti,compani,tibb,visit,realti,compani,realtor,woodi,garfield,anser,jfk,flee,drive,essenti,simpson,crash,car,lengthi,tame,pursuit,tibb,prove,woodi,didnt,kill,joy,allow,leav,disgruntl,wife,marg,norma,crane,penelop,prepar,file,divorc,revel,paid,hooker,stay,apartmenttibb,track,handyman,meali,clear,crime,goe,weedon,luckili,tibb,hero,catch,evil,weedon,middl,narcot,transact,one,weedon,henchmen,assault,tibb,tibb,dispens,briefli,embark,long,foot,chase,weedon,eventu,corner,weedon,underground,park,garag,shoot,guess,winsth,scene,tibb,household,interest,investig,andi,run,rampant,strike,sister,smoke,garden,hero,want,clean,room,andi,refus,tibb,pop,three,time,jaw,child,rear,scene,could,probabl,never,handl,today,back,end,movi,solidifi,famili,sequenc,tibb,seen,walk,wife,kid,confront,valeri,virgil,welfar,children,long,hour,work,affect,themdirector,gordon,dougla,direct,compet,fashion,surpris,film,releas,filmmak,never,play,race,card,one,scene,tibb,search,billiard,parlor,own,africanamerican,see,mix,breed,race,scowl,hero,find,meali,leav,towaltogeth,call,mister,tibb,poor,followup,heat,night,mind,poitier,deliv,anoth,fine,perform,nuanc,everyth,look,prefabr,set,look,fake,isnt,much,physic,violenc,one,underground,park,lot,shootout,doesnt,last,long,fight,beyond,jone,semin,jazz,score,surpriseand,realli,doesnt,qualifi,major,surpris,like,conveni,contrivancei,end,donald,medford,organ,follow,call,mister,tibb,second,actionpack,sequel]",weak
1,0,"[probabl,one,viewer,would,recommend,film,thought,visual,stun,like,ang,lee,work,still,frame,seem,worthi,print,realli,disappoint,film,disjoint,pace,realli,longth,stori,set,civil,war,era,missouri,young,man,roedel,join,feral,forc,bushwack,sort,renegad,confeder,sympath,conduct,geurilla,type,fight,jayhawk,union,counterpart,close,friend,jack,bull,chile,play,skeet,ulrich,join,group,chile,father,shot,pointblank,home,burn,presum,jayhawk,stori,follow,roedel,chile,raid,adventur,interact,victim,war,includ,former,slave,fight,bushwhack,daniel,holt,play,jefferi,wright,war,widow,play,jewelit,seem,everi,time,film,develop,stori,interest,point,would,turn,subplot,leav,thing,undevelop,exampl,agit,among,roedel,group,caus,former,slave,holt,particip,confeder,caus,shown,briefli,conflict,regard,proprieti,protocol,drop,later,movi,young,villianbulli,bushwhack,hate,roedel,direct,much,angst,violenc,never,know,charact,never,seem,surfac,think,movi,embrac,mani,well,take,larg,amount,historyth,histor,detail,excel,love,look,hous,furnitur,cloth,etc,thought,lead,actor,wonder,job,human,charact,though,stumbl,bit,dialog,unless,realli,enjoy,histori,huge,ang,lee,fan,though,take,pass,one]",weak
1,0,"[one,film,coupl,hour,sunday,morn,abl,thing,real,complic,lose,understand,proceed,gain,fascin,wonder,mediocr,acquir,manpow,financi,resourc,produc,first,placeof,cours,cabl,channel,well,lifetim,need,fill,time,slot,hour,worth,movi,per,week,along,incess,golden,girl,rerun,type,fare,stapl,also,seem,flick,provid,livelihood,canadian,local,made,well,host,canadian,actor,appear,themtori,spell,like,ferretfac,pari,hilton,somebodi,famili,connect,resourc,would,like,work,gap,least,tori,becom,say,clevel,thespian,appear,occasion,present,appropri,levelthi,stori,one,seen,lifetim,similar,venu,godknowshowmani,time,devious,woman,total,sociopath,tri,screwup,everyon,els,live,oper,initi,part,stori,clever,cia,oper,could,muster,commit,murder,necessari,wreck,life,flick,heroinea,usual,male,lead,complet,clueless,dolt,type,film,one,find,say,charact,one,realli,care,time,one]",weak
1,0,"[jefferson,pari,truli,confound,film,present,thoma,jefferson,nick,nolt,unflatt,light,possibl,paint,liar,racist,pedophil,yet,offer,shred,condemn,sin,way,film,seem,say,end,sentenc,end,movi,door,behind,youafter,arriv,pari,daughter,patsi,gwenyth,paltrow,jefferson,proceed,win,heart,maria,cosway,greta,scacchi,wife,homosexu,english,painter,crimin,underus,simon,callow,turn,event,send,maria,england,howev,jefferson,proceed,forget,astonish,speed,man,mere,minut,screen,time,ask,live,americah,bewitch,see,salli,hem,thandi,newton,one,slave,arriv,america,hes,bewitch,hard,tellalthough,salli,undeni,beauti,act,like,simplemind,child,front,jefferson,isnt,tell,ghost,stori,exagger,darki,speech,pattern,shes,slink,around,bedroom,practic,ooz,lust,distinguish,massaif,behavior,attempt,excus,jefferson,doesnt,work,jefferson,damn,maria,tire,wait,letter,travel,england,see,ive,chang,toward,insist,offer,weak,excus,write,credit,maria,see,brazen,lie,immedi,salli,appear,jefferson,flirt,open,cruelli,mind,maria,presenc,illus,fall,apart,completelyno,one,today,believ,jefferson,washington,rest,utter,paragon,virtu,moral,yet,suppos,believ,learn,distinguish,jefferson,would,attract,salli,woman,whose,intellig,convers,massa,frenchi,friend,unnastan,corn,rub,front,pass,right,maria,eyeseven,let,slide,follow,horrifi,revel,salli,affair,took,place,jefferson,strang,fact,come,toward,end,salli,brother,jame,understandbl,furious,blase,announc,carri,jefferson,childjefferson,equal,blase,told,salli,carri,child,patron,tell,shed,far,better,protect,free,live,franc,brother,promis,ill,free,die,children,includ,come,jefferson,say,chill,declar,salli,reach,thank,massa,feel,like,tell,screen,big,dealth,worst,scene,still,come,howev,involv,jefferson,daughter,patsi,alreadi,angri,first,break,vow,made,mother,deathb,marri,obvious,woman,wasnt,talk,matrimoni,jefferson,also,refus,allow,patsi,becom,nun,wish,despit,earlier,moral,freedom,religion,seem,mean,freedom,agre,himhav,promis,salli,brother,freedom,jefferson,call,patsi,wit,bargain,promis,fulfil,anyth,happen,salli,brother,blurt,impend,birth,child,jefferson,ask,swear,paltrow,perform,scene,brilliant,although,almost,noth,say,face,near,contort,agon,pain,revel,yet,control,grief,whisper,yesif,anyth,filmmak,could,someth,theyd,emphas,point,jefferson,pari,indic,status,woman,late,centuri,view,even,men,like,jefferson,attract,properti,pleas,without,true,intellect,soul,see,jefferson,shed,tear,letter,maria,obvious,tell,get,hes,soon,laugh,away,wild,danc,salli,complet,toss,hair,heav,bosomi,dont,know,whether,accur,portrait,jefferson,dont,care,watch,howev,sake,watch,jefferson,hero,even,antihero,hes,selfish,lie,childmolestorand,one,get,away,itnot,kind,man,want,see,movi]",conflicting
1,0,"[wander,movi,watch,borat,tonight,left,quit,disappoint,huge,fan,wallac,gromit,routin,see,anim,film,said,found,nod,one,point,near,walk,stay,wait,film,get,better,never,happenedth,visual,stun,voic,work,top,notch,especi,opinion,kate,winslet,ian,mckellen,remind,time,bulbous,head,lizard,villain,gandalf,magneto,problem,movi,one,anim,featur,addset,regist,fact,one,zani,slapstick,routin,anoth,weigh,treacl,fill,plot,pull,everi,stop,attempt,convey,import,messag,look,lot,like,bust,oscar,bait,anim,categori,consid,way,score,critic,wouldnt,surpris,academi,get,wrong,offer,hardwar,your,look,enjoy,anim,featur,rat,take,advic,wait,ratatouill]",weak
1,0,"[preposter,sequel,stretch,credibl,great,degre,diabol,sociopath,stanley,kaldwel,return,time,infiltr,movi,product,novel,wrote,garden,drown,assum,ident,second,unit,director,murderedfilm,poke,gleeful,fun,hollywood,tongueincheek,script,take,shot,tyrann,director,sleep,actresseslook,way,ladderand,dislik,anyon,challeng,complet,spotlight,brian,kraus,thought,dread,overact,point,satir,felt,incred,forc,portray,loud,temperament,director,doesnt,like,fact,second,unit,director,screenplay,writer,alisonplay,dahlia,salemseem,take,product,andrew,moxham,paul,parson,brother,victim,first,film,film,dark,humor,time,take,idea,serial,killer,actual,oper,director,movi,set,exploit,worth,nelson,abli,slide,back,psycho,role,without,difficulti,stanley,clever,ever,use,brain,command,film,product,kill,whoever,order,maintain,full,control,work,let,one,stand,waythat,alison,realiz,stanley,realli,alison,type,ambiti,writer,want,captur,essenc,subjectwhat,motiv,stanley,kill,would,thing,led,man,dark,path,humor,alison,actual,work,man,also,part,satir,heart,dark,comedi,thriller,cours,get,inevit,showdown,alison,stanley,realli,ridicul,unbeliev,conclus,regard,killer,fatequit,hard,pill,swallow,unlik,first,film,photograph,sophist,polish,director,pochih,leong,use,unnecessari,techniqu,neededsuch,shoot,kind,weird,angl,slowmot,sepia,color,sever,instanc,captur,videoand,rather,annoy,instead,impress,sequel,wasnt,target,much,origin,lot,humor,less,effect,obvious]",weak
1,0,"[nightscream,movi,bound,pretti,dire,especi,suppos,horror,film,young,girl,haunt,dream,arriv,small,town,murder,woman,one,year,amaz,everyon,town,think,look,exact,like,murder,girl,townsfolk,amaz,keep,enter,dream,like,tranc,reveal,accur,detail,murder,murder,polic,got,wrong,appar,think,danger,found,murder,two,start,hatch,plan,get,rid,get,real,truth,time,probabl,fallen,asleep,maker,film,mistmak,machin,full,throttl,dream,sequenc]",weak
1,0,"[like,previous,comment,film,found,tear,time,movi,sometim,one,wonder,film,aweinspir,aw,come,exist,first,moment,protagonist,wake,new,york,apart,dream,subway,train,intercut,gallop,hors,irish,emigr,hasnt,one,clear,troubl,doesnt,get,much,betterwhisk,back,ireland,enter,world,everybodi,speak,without,inton,exclus,topic,irish,civil,war,schoolchildren,school,learn,civil,war,drinker,pub,divid,accord,civil,war,allegi,remembr,carri,die,civil,war,town,divid,believ,rememb,want,forgetth,civil,war,everi,glanc,convers,drip,mean,trace,back,civil,warth,blurb,videocov,broken,harvest,suggest,film,parabl,troubl,modern,ireland,parallel,strike,present,day,dublin,convers,inde,domin,one,topic,hous,price,intent,offer,sort,insight,ireland,obsess,past,fail,miser,strike,irish,film,dealt,irish,civil,war,legaci,howev,take,film,great,deal,subtleti,intellig,one,tell,anyth,last,effect,traumat,event,nation,psychefor,american,viewer,suggest,film,evok,atmospher,ireland,doesnt,ireland,horribl,poverti,stricken,pit,sexual,repress,miseri,young,peopl,fled,drove,howev,one,topic,convers]",weak
1,0,"[ive,read,dave,robicheaux,novel,consid,jame,lee,burk,favorit,contemporari,fiction,writer,ive,also,visit,new,iberia,much,acadiana,abl,better,visual,set,book,needless,say,great,anticip,see,electr,mist,especi,sinc,thought,tommi,lee,jone,would,terrif,robicheauxi,great,disappoint,stori,choppi,interplay,ghost,confeder,dead,shallow,lost,impact,nobil,ad,book,tommi,lee,jone,dole,expressionless,difficult,understand,best,way,describ,forgett,film,add,ditto,earlier,user,comment,movi,like,one,old,madefortv,movi,expect,jill,john,cameron,mitchel,show,timeth,locat,set,accur,photographi,time,captur,essenc,steami,bayous,smoki,juke,joint,eeri,aboveground,graveyard,south,louisiana,bad,stori,disjoint,present,tommi,lee,subpar,perform,interf,uniqu,mood,spici,zest,regionnext,final,comment,novel,dave,robicheaux,nicknam,streak,distinct,streak,silvergray,hair,one,side,head,similar,soprano,pauli,walnut,would,appear,seen,profil,tommi,lee,streak,film,probabl,editor,jame,lee,burk,fan,airbrush,streak,wit,joness,poor,imit,dave,robicheauxfin,comment,general,find,alec,baldwin,pompous,obnoxi,role,far,better,robicheaux,heaven,prison,tommi,lee,electr,mist,also,heaven,prison,much,interest,excit,uniform,believ,perform,evoc,atmospher,new,moviein,electr,mist,okay,watch,one,feel,like,vege,there,noth,better,infomerci]",weak
1,0,"[weve,serv,terribl,filmokay,ill,admit,sinc,white,practic,experi,competit,world,stepdanc,might,exact,author,type,film,hand,know,bad,motion,pictur,see,itand,boy,seen,itfilm,lowbudgetvis,direct,ian,iqub,rashid,touch,pink,move,tell,tale,import,follow,one,dream,even,dream,includ,bop,around,loud,irrit,hiphop,music,speak,dialogu,averag,person,would,understand,intern,translatoril,tri,give,small,synopsi,plot,first,two,actor,look,like,cool,work,auto,shop,toronto,mecca,racial,divers,still,time,practic,danc,eight,hour,day,guy,crew,includ,token,white,dude,guy,look,like,denzel,washington,malcolm,also,two,women,movi,one,resembl,serena,william,look,like,geraldin,old,flip,wilson,show,one,ladi,kick,privat,colleg,parent,spent,tuition,drugaddict,sibl,girl,member,salt,pepa,doubt,plain,goodther,anoth,guy,look,like,eddi,murphi,buckwheat,still,anoth,actor,whos,huggi,bear,knockoff,guy,rival,step,dancer,evid,activ,hardcor,hood,practic,big,step,monster,jam,detroitsinc,unabl,understand,percent,dialogu,perhap,subtitl,would,use,bergman,film,one,music,video,snow,hard,explain,happen,there,lot,argu,serena,william,girl,never,smile,way,becom,freelanc,stepper,move,group,group,there,stepdanc,lot,irrit,hiphop,musicit,typic,ragstorich,stori,sort,like,rocki,realli,bad,soundtrack,rudi,annoy,rap,music,background,cri,freedom,without,laugh,film,could,made,big,impact,black,audienc,contain,drug,addict,bad,parent,titl,sound,like,firstgrad,say,phrase,movesi,move,movi,howev,move,leav,theater,quick,possibl]",conflicting
0,1,"[giant,monster,fan,see,yeti,absolut,must,especi,hear,much,thank,good,bootleg,market,abl,find,copi,pretti,easili,happili,surpris,upon,watch,flick,actual,dare,say,decentdec,actual,name,cheesi,giantmonst,flick,kick,pretti,quick,yeti,found,pretti,much,immedi,get,introduc,various,charact,consist,sleazi,one,good,one,girl,pretti,much,one,downright,strike,beauti,girl,cheesi,scifi,film,faryeti,look,like,longhair,guy,straight,origin,woodstock,concert,realli,hes,bad,dude,especi,introduc,world,kind,funki,cagelik,thing,godzilla,despit,rude,awaken,doesnt,even,rampag,actual,rare,destroy,anyth,whole,pictur,kinda,look,puzzl,tri,figur,thing,yeti,seem,understand,english,pretti,nice,copi,dub,english,know,good,guy,bad,guy,arehowev,want,see,giant,yeti,thing,hes,pretti,much,whole,movi,typic,lowbudget,fashion,seem,chang,size,lot,depend,scene,there,even,bunch,fake,leg,shot,stand,therey,special,effect,arent,greatest,definit,good,one,scene,yeti,smash,warehous,done,well,anoth,use,window,build,ladder,step,climb,top,shatter,window,foot,often,shock,occup,insid,one,sequenc,realli,look,much,much,better,bad,movieyeti,never,stoop,low,say,ape,actual,time,even,come,close,genuin,silli,beauti,girl,caus,yeti,nippl,becom,erect,lift,eyebrow,yeah,babi,manner,even,isnt,bad,kinda,even,get,laugh,viewerth,movi,pretti,long,kind,thing,surpris,enough,doesnt,get,bore,stori,actual,good,watch,utter,gorgeous,actress,screen,make,male,viewer,happyyeti,may,upper,echelon,giant,monster,flick,definit,better,king,kong,ripoff,like,ape,queen,kong,far]",conflicting
0,1,"[wish,kid,movi,still,made,way,dark,deep,get,charact,develop,charli,epitom,dynam,charact,plot,develop,superb,anim,emot,involv,ration,relat,consist,theme,hand,songandd,routin,would,never,thought,kid,movi,give,high,rate,movi,excel,film,let,alon,kid,movi,bring,second,point,got,darkest,kid,movi,ive,seen,quit,time,come,shock,see,child,age,complet,terrifi,throughout,great,deal,latter,half,first,half,movi,end,one,saddest,end,could,ever,come,across,ala,jurass,bark,futurama,fan,make,movi,good,movi,univers,evok,emot,dont,normal,like,feel,assum,bad,make,movi,bad,fact,mean,succeed,good,funni,movi,suppos,make,laugh,good,horror,movi,suppos,make,scare,good,sad,movi,suppos,make,sad,point,good,movi,suppos,move,simpli,entertain,movi,move,mealso,movi,incred,violent,today,standard,kid,movi,contain,subject,matter,today,standard,may,suitabl,children,parent,say,watch,first,usual,one,say,anyth,kind,thing,saw,yesterday,came,surpris,even]",conflicting
0,1,"[premis,movi,tickl,imagin,quit,time,weve,heard,read,kind,context,would,alon,world,would,entir,world,sudden,disappear,front,eye,fact,last,part,actual,happen,dave,andrew,two,roommat,live,rundown,hous,middl,freeway,system,andrew,nervous,wreck,say,least,dave,consid,one,biggest,loser,societi,alon,main,reason,two,guy,get,well,along,simpli,turn,comfort,need,untilstraight,begin,film,lot,lot,problem,happen,get,involv,crime,andrew,suffer,paranoia,simpli,doesnt,dare,go,hous,dave,unsuccess,job,colleagu,dont,treat,well,respect,deserv,amount,problem,face,keep,increas,one,day,may,face,inevit,deal,much,wish,everyth,would,away,cours,exact,happensth,rest,stori,place,dave,andrew,world,nothing,first,surpris,problem,understand,deal,featur,crazi,environ,later,find,everyth,want,seem,one,still,leftnoth,featur,incred,small,cast,fact,besid,first,coupl,shot,film,see,dave,david,hewlett,andrew,andrew,miller,entir,film,clear,order,pull,cast,task,world,noth,exist,noth,distract,viewer,way,vincenzo,decid,use,reason,amount,closeup,head,shot,make,interest,actual,work,quit,well,director,photographi,derek,roger,also,nice,way,teas,audienc,withhold,visual,inform,especi,time,charact,see,someth,react,dont,see,right,awayobvi,cant,event,driven,film,much,action,happen,outsid,hous,move,around,void,that,hilari,scene,take,place,especi,case,andrew,discov,candi,barnow,one,could,think,noth,look,like,well,look,like,noth,inde,entir,world,noth,white,white,matter,direct,look,weak,film,hour,less,get,extrem,bore,look,event,make,sure,interest,look,thank,god,exampl,time,two,lad,due,properti,noth,abl,jump,realli,high,noth,made,tofu,andrew,claim,fun,see,instant,abl,use,noth,becom,god,littl,societyon,best,part,film,set,product,design,jasna,stefanov,done,beauti,job,film,hous,two,guy,live,unnatur,fun,look,still,seem,right,two,live,place,like,product,design,doubt,one,power,aspect,film,realli,make,film,worth,watchinghowev,best,part,film,act,david,hewlett,andrew,miller,realli,look,like,profession,actor,camera,everi,second,film,previous,said,prop,film,realli,bare,stage,plenti,charact,develop,decent,onelin,clever,dialogu,time,hilari,stupid,work,end,realli,move,movi,away,lowbudget,area,wellcraft,handworklet,talk,littl,visual,effect,definit,worth,mention,noth,featur,digit,visual,effect,prosthet,equal,modern,horror,film,there,rather,horrifi,dream,sequenc,film,although,drew,milk,scene,complet,still,fun,watch,one,best,visual,effect,film,end,andrew,dave,sudden,discov,power,environ,abil,wish,everyth,away,way,around,make,thing,appearnoth,bright,welllit,movi,realli,help,promot,idea,probabl,dead,fact,one,theori,noth,comedi,slowli,destroy,theori,dont,know,happen,dont,know,ever,get,movi,end,see,anyth,like,end,way,good,couldv,rather,easi,predict,go,happen,still,writer,thought,incid,help,make,littl,interest,end,reason,satisfactori,onetak,hollow,man,kill,bill,cube,epoch,lot,film,noth,realli,amalgam,differ,style,still,film,least,know,noth,realli,like,peopl,rememb,origin,cube,product,commentari,dvd,may,rememb,vincenzo,natali,talk,came,stori,cube,talk,andré,bijel,roommat,time,extrem,dull,room,hope,get,noth,could,well,screen,version,origin,cube,stori,end,almost,like,one,cube,prequelswhat,say,enjoy,noth,great,movi,differ,part,movi,extrem,wellmad,ton,intellig,idea,still,feel,movi,miss,someth,problem,find,precis,mayb,noth,answer,question,noth,great,film,good,expect,befin,rate]",conflicting
0,1,"[idiocraci,latest,film,come,mike,offic,space,judg,certain,follow,similar,theme,film,fact,observ,stupid,mediocr,overcom,advers,relat,speak,stori,joe,bauer,luke,wilson,quit,liter,averag,guy,exist,joe,prostitut,name,rita,maya,rudolph,becom,test,subject,militari,project,hibern,chamber,remain,suspend,one,year,due,lack,oversight,joe,rita,forgotten,accident,wake,year,futureher,scari,part,film,explain,realist,plausibl,way,entir,popul,becam,absolut,retard,natur,predat,evolut,human,speci,necessarili,favor,quickest,smartest,strongest,peopl,progress,gene,peopl,breed,unfortun,peopl,happen,welfaresuck,trailer,trash,idiot,breed,like,rabbit,abund,reproduct,stupid,peopl,caus,advers,effect,societ,growth,joe,rita,two,smartest,human,be,face,planet,help,imagin,entir,popul,hybrid,redneck,jock,cholo,hoochi,see,nightmarish,dystopia,joe,learn,attempt,track,time,machin,see,rita,get,back,came,that,basic,whole,plotbut,despit,onedimension,may,make,sound,movi,higher,brow,fathom,nuanc,everywher,anyon,see,glimps,warn,sign,modern,day,dumbcieti,permeat,facet,everyday,life,turn,train,wreck,display,idiocraci,film,truli,awesom,showcas,realist,retarded,put,pedest,dont,want,give,anyth,away,ruin,joke,let,say,pretti,thorough,see,would,say,lot,toilet,humor,odd,may,seem,purpos,show,dumb,crass,peopl,arethi,film,unfortun,destin,see,fate,predecessor,offic,space,one,see,theater,everyon,brag,discov,awesomefunni,movi,come,video,complaint,film,would,flow,narrat,sometim,get,broken,hitchhikersguidetothegalaxi,type,exposit,thing,got,necessari,evil,implement,better,good,charact,funni,joke,betterthanaverag,social,commentari,wrap,funni,bowfin,note,see,youth,becom,gangbang,wannab,act,like,redneck,ghetto,trash,proud,educ,cultur,anyway,see,countri,spiral,control,abyss,stupid,god,sake,watch,movi]",conflicting
0,1,"[think,cheesiest,guilti,pleasuretyp,movi,first,thing,think,slasher,flick,realli,bad,slasher,flick,formula,type,film,script,need,part,blood,sever,part,nuditi,get,madeflash,forward,late,slasher,flick,revit,success,scream,like,film,formula,mask,lack,inspir,label,hip,tongueincheek,parodi,origin,slasher,flick,recent,blend,hip,parodi,neoslash,flick,one,worth,see,lowbudget,directtovideo,cutlik,new,slasher,flick,cut,reli,product,slasher,flick,case,fiction,film,hot,blood,make,commentari,genr,hot,blood,never,finish,product,kill,someon,wear,mask,film,killer,scarman,bald,figur,mouth,stitch,close,dark,pupilless,eye,year,later,group,film,student,whose,professor,involv,product,decid,vault,tap,origin,surviv,actress,finish,film,everi,time,film,screen,scene,shot,scarman,return,someon,die,quot,taglin,finish,film,finish,themthi,sound,realli,bad,degre,realli,thing,good,slasher,flick,charact,develop,new,director,reveal,daughter,hot,blood,origin,director,whose,life,appar,ruin,product,cancel,wouldv,perfect,detail,work,plot,yet,never,mention,like,slasher,flick,mani,bodi,care,actor,arent,great,even,directtovideo,standard,fun,charact,arent,inadvert,charact,act,sinc,none,charact,film,want,work,hot,blood,particular,whoever,lucki,enough,play,scarman,cut,climax,big,dunnit,unmask,killer,like,scream,film,doesnt,gimmick,kill,urban,legend,film,origin,interest,concept,dilut,way,write,sequel,sell,well,end,that,par,coursebi,sensibl,view,standard,horribl,movi,avoid,qualiti,make,true,root,slasher,genr,make,enjoy,neoslash,flick]",conflicting
0,1,"[rais,time,movi,releas,probabl,influenc,shallow,mind,still,isnt,bad,movi,mean,movi,hostag,situat,involv,prep,school,popul,extent,endear,teenag,boy,cant,seem,get,troubl,what,wrong,doesnt,big,special,effect,need,special,effect,cinema,declin,began,around,time,special,effect,popular,coincid,think,turn,movi,potenti,good,plot,feel,turn,big,substanceless,light,show,innoc,kid,selfmed,well,know,movi,need,special,effect,three,fourth,movi,imdb,top,without,special,effect,almost,top,gross,movi,time,special,effect,think,star,war,ghostbust,etc,good,movi,rest,topgross,movi,usual,clich,tripe,nonsens,plot,lot,eye,candi,well,movi,dont,need,junkexcus,go,tangent,normal,fed,special,effect,junk,back,point,toy,soldier,simpli,great,movi,admit,content,littl,corni,rip,everi,movi,rip,anoth,extent,think,resovoir,dog,countless,appreci,site,dictat,fact,belov,quentin,tarentino,admit,like,copi,mani,mani,mani,movi,make,first,major,film,reservoir,dog,mani,say,entir,plot,rip,almost,scene,scene,japanes,chines,gangster,movi,tarentino,love,much,probabl,still,sorri,tangenttoy,soldier,fun,whole,insubordin,teenag,unwant,member,author,hostag,taker,fun,see,kid,take,theyr,held,someth,dont,want,hell,teenag,angstinspir,rebelion,key,topic,great,major,comedi,plus,there,tension,thrill,charact,use,firearm,knock,bad,guy,etc,plus,there,emot,point,film,one,charact,die,other,cope,adjust,perfect,act,beat,tripe,therein,short,toy,soldier,excit,interest,fun,dare,jade,blowhard,rate,movi,poor,shame,allperson,rate]",weak
0,1,"[mani,level,good,fact,consid,lowbudget,british,indi,first,time,featuredirector,larg,neophyt,cast,magnific,achiev,dont,know,much,cost,figur,bandi,public,never,know,reliabl,figur,like,point,film,look,like,cost,coupl,million,quid,clear,cost,tini,fraction,great,special,effect,terrif,product,design,effect,prop,costum,excel,photographi,good,act,direct,impress,score,absolut,stun,sound,mix,even,said,much,script,great,charact,clear,identifi,someth,movi,ten,men,dress,rough,one,locat,would,easi,nameless,faceless,blank,ten,charact,most,done,dialogu,way,react,thing,throughout,middl,act,plot,develop,script,told,stori,well,show,affect,charact,whole,film,like,second,act,would,stunningbefor,ship,blow,twelv,peopl,make,individu,escap,pod,epod,blast,away,ship,theyr,much,automat,metal,coffin,poor,sod,insid,trap,cramp,real,idea,theyr,go,make,sens,like,epod,theyr,excel,idea,done,well,make,sens,nice,roomi,escap,capsul,also,like,way,specif,told,later,design,shiptoship,escap,make,planetfal,emerg,let,face,guy,bloodi,lucki,ship,blown,close,planet,said,doesnt,look,like,unus,epod,still,freighter,wonder,prison,abl,get,epod,get,occur,shouldnt,captain,gone,ship,rather,first,guy,anyway,epod,land,barren,planet,noth,sand,spars,veget,least,sandi,spars,veget,part,planet,may,ici,wast,lush,jungl,elsewher,nah,planet,scifi,movi,exact,accept,epod,come,within,mile,ten,survivor,abl,meet,fire,flare,sky,locat,otherth,captain,muscular,mountain,man,could,pretti,good,career,action,flick,get,right,agent,decid,tri,contact,captain,behan,intend,rendezv,planet,need,get,orbit,engin,say,combin,power,unit,two,epod,probabl,give,one,enough,juic,lift,antigrav,doodad,high,enough,blast,atmospher,done,automat,need,pilot,send,signal,captain,valiant,volunt,commend,sensibl,move,engin,point,put,heaviest,man,somewhat,dodgili,repair,epod,ridicul,need,lightest,member,team,that,kid,realli,like,way,point,name,david,captain,start,use,treat,digniti,respect,good,storytel,good,characteris]",weak
